jubilado_id,nombre,apellido,genero,edad,hijos,endeudamiento,historial_delitos,voluntario
2579,Miguela,Pavón,female,63,2,True,0,False
2580,Tatiana,Salinas,female,61,2,False,0,False
2581,Poncio,Peláez,unknown,59,8,False,0,False
2582,Jaime,Trillo,male,70,1,False,0,False
2583,Juan Carlos,Dalmau,unknown,81,8,False,0,False
2584,Marianela,Carnero,female,61,1,False,0,False
2585,Lazaro,Avilés,male,78,3,False,0,True
2586,Felix,Cañizares,male,65,2,True,0,False
2587,Roxana,Mayo,female,65,1,True,0,False
2588,Juanita,Salmerón,female,66,2,False,0,False
2589,Primitivo,Enríquez,male,63,2,True,0,False
2590,Cayetana,Goicoechea,female,73,0,False,0,False
2591,Ofelia,Ayala,female,79,0,False,0,False
2592,Bibiana,Martin,female,67,2,False,0,False
2593,Cebrian,Somoza,unknown,68,1,False,0,False
2594,Saturnino,Saavedra,male,68,1,False,0,False
2595,Emperatriz,Jerez,female,66,2,True,0,False
2596,Jonatan,Cordero,unknown,78,2,True,0,False
2597,Sandalio,Ureña,male,77,1,False,0,False
2598,Vicente,Lledó,male,64,0,False,0,False
2599,Dario,Arteaga,male,65,0,False,0,False
2600,Diego,Fabregat,male,63,0,False,0,False
2601,Leocadio,Angulo,male,62,2,False,0,False
2602,Galo,Nogueira,male,79,1,True,0,False
2603,Leandra,Carreño,female,72,2,False,0,False
2604,Juan Jose,Piña,unknown,64,2,False,0,False
2605,Jeremias,Maldonado,male,78,2,False,0,False
2606,Fabiana,Egea,female,77,2,False,0,False
2607,Placido,Villar,male,62,2,False,0,False
2608,Porfirio,Barranco,male,58,0,False,3,False
2609,Remigio,Reig,male,81,2,False,0,False
2610,Edmundo,Méndez,male,59,1,False,0,False
2611,Jimena,Vega,female,86,1,False,0,False
2612,Paloma,Barranco,female,98,2,False,0,False
2613,Bernarda,Estrada,female,79,0,False,0,False
2614,Clementina,Sáenz,female,84,2,False,0,False
2615,Placido,Gimeno,male,78,2,False,0,False
2616,Sara,Vall,female,61,0,True,0,False
2617,Jacinto,Urrutia,male,67,1,True,0,False
2618,Rene,Hoz,male,80,0,False,0,False
2619,Anastasia,Losa,female,74,3,False,0,False
2620,Rebeca,Miguel,female,58,2,False,0,False
2621,Yessica,Aguilera,unknown,74,0,False,2,False
2622,Manola,Chamorro,female,58,2,True,0,False
2623,Eloisa,Jaén,female,99,2,False,0,False
2624,Isabel,Ferrando,female,61,2,False,0,False
2625,Celestina,Tomas,female,75,0,False,0,False
2626,Juan Pablo,Puente,unknown,66,5,False,0,False
2627,Victor Manuel,Vila,unknown,61,1,False,0,False
2628,Ivan,Echevarría,male,67,2,False,0,False
2629,Cipriano,Blasco,male,77,0,False,0,False
2630,Hermenegildo,Gibert,male,75,0,False,0,False
2631,Ariel,Roma,male,60,2,False,0,False
2632,Juan,Figuerola,male,88,2,False,0,False
2633,Marino,Serra,male,60,4,False,0,False
2634,Gabriel,Zapata,male,72,0,False,0,False
2635,Noa,Benet,female,99,2,True,0,False
2636,Belen,Revilla,unknown,77,0,False,0,False
2637,Maria Pilar,Torralba,unknown,77,2,False,2,False
2638,Goyo,Corominas,unknown,72,3,True,0,False
2639,Gil,Garcés,male,83,2,False,0,False
2640,Jeronimo,Higueras,male,61,2,False,0,False
2641,Maria Del Carmen,Huertas,unknown,58,6,False,0,False
2642,Abraham,Palma,male,68,2,False,0,False
2643,Alexandra,Castillo,female,68,2,False,0,False
2644,Haydee,Beltran,female,62,2,False,0,False
2645,Lucho,Benitez,unknown,64,2,False,0,False
2646,Noa,Frías,female,70,0,False,2,False
2647,Juanito,Carrión,male,59,2,False,2,False
2648,Marisol,Roldan,female,65,2,False,0,False
2649,Marcelino,Arnaiz,male,64,0,False,0,False
2650,Anibal,Chacón,male,60,2,False,0,False
2651,Leon,Colomer,male,62,1,False,0,False
2652,Casandra,Morcillo,female,84,2,False,0,False
2653,Ema,Gárate,female,98,2,False,0,False
2654,Maximo,Bermudez,unknown,83,2,False,0,False
2655,Jesus,Mur,mostly_male,59,0,True,0,False
2656,Adriana,Delgado,female,69,5,False,0,False
2657,Vinicio,Contreras,male,58,0,False,0,False
2658,Federico,Padilla,male,60,2,True,0,True
2659,Adelaida,Bernat,female,68,0,True,0,False
2660,Leoncio,Cepeda,male,67,1,False,0,False
2661,Alcides,Jaume,male,73,1,False,0,False
2662,Julieta,Alegre,female,64,2,False,0,False
2663,Mirta,Acuña,female,81,2,False,0,False
2664,Teofilo,Villa,male,68,2,False,0,False
2665,Fatima,Lastra,female,65,2,False,0,False
2666,Iban,Vall,male,66,1,False,0,False
2667,Aitor,Casals,male,69,2,False,0,False
2668,Maria Teresa,Baeza,unknown,72,4,False,0,False
2669,Severo,Zabaleta,male,97,2,True,0,False
2670,Aurelio,Llorens,male,75,2,False,0,False
2671,Edgardo,Alarcón,male,68,2,True,2,False
2672,Lucas,Gascón,male,69,2,False,0,False
2673,Quirino,Peralta,male,83,1,False,0,False
2674,Balduino,Bustos,male,76,4,False,0,False
2675,Narciso,Arce,male,78,1,True,0,False
2676,Elisabet,Morillo,female,61,2,False,0,False
2677,Donato,Cortes,male,66,8,False,0,False
2678,Ema,Torres,female,59,2,False,0,False
2679,Demetrio,Company,male,84,1,False,0,False
2680,Florinda,Girón,female,80,2,False,0,True
2681,Severiano,Gelabert,male,66,3,False,0,False
2682,Obdulia,Barral,female,77,1,False,0,False
2683,Inocencio,Pedraza,male,68,0,False,0,False
2684,Amanda,Sanchez,female,70,1,False,0,False
2685,Jeronimo,Gras,male,62,2,True,0,False
2686,Caridad,Castejón,female,60,1,False,0,False
2687,Pacifica,Franch,female,72,1,False,0,False
2688,Toribio,Conesa,male,62,0,False,0,False
2689,Yago,Barbero,unknown,62,2,False,0,False
2690,Josue,Azcona,male,80,2,False,0,False
2691,Jenaro,Lobato,male,62,2,False,0,False
2692,Tito,Sáenz,male,63,1,True,0,False
2693,Modesta,Revilla,female,65,1,True,0,False
2694,Ximena,Lopez,female,76,0,True,0,False
2695,Wilfredo,Sedano,male,73,0,False,2,False
2696,Gala,Infante,female,66,1,False,0,False
2697,Elisa,Boada,female,67,2,False,0,False
2698,Azahar,Barón,unknown,62,2,False,0,False
2699,Ale,Carmona,male,66,1,True,0,False
2700,Adoracion,Luque,unknown,65,0,True,0,False
2701,Elias,Manzanares,male,78,0,False,0,False
2702,Alfredo,Menendez,male,86,1,False,0,False
2703,Hector,Jara,male,71,1,False,2,False
2704,Raquel,Santiago,female,63,1,False,0,False
2705,Regina,Cobos,female,60,2,True,0,False
2706,Leopoldo,Sobrino,male,77,2,False,0,False
2707,Enrique,Clavero,male,60,2,False,0,False
2708,Dalila,Villalobos,female,63,2,False,0,True
2709,Ani,Moreno,female,75,2,False,0,False
2710,Fortunato,Noguera,male,78,2,False,0,False
2711,Heliodoro,Juárez,male,67,1,False,0,False
2712,Guadalupe,Ferrando,female,61,1,False,0,False
2713,Isidoro,Nuñez,male,73,2,False,0,False
2714,Marcela,Elorza,female,58,1,False,0,False
2715,Virgilio,Sarmiento,male,58,2,False,0,False
2716,Apolonia,Palacios,female,66,2,True,0,False
2717,Emiliano,Quevedo,male,62,0,False,0,True
2718,Clara,Gómez,female,63,2,False,0,True
2719,Geronimo,Gallardo,male,77,2,False,0,False
2720,Fausto,Lerma,male,66,2,False,0,False
2721,Jose Antonio,Cabanillas,unknown,71,2,False,0,False
2722,Violeta,Cerezo,female,72,1,False,0,False
2723,Florinda,Losa,female,68,2,False,0,False
2724,Elba,Villalonga,unknown,74,1,True,0,False
2725,Ingrid,Martí,female,68,1,False,0,False
2726,Casandra,Yáñez,female,73,2,False,0,False
2727,Aurelia,Osorio,female,74,2,False,0,False
2728,Joaquin,Mármol,unknown,75,2,False,0,False
2729,Ximena,Castellanos,female,75,1,False,0,False
2730,Angelino,Iglesia,male,61,2,False,0,False
2731,Edgardo,Recio,male,62,2,False,0,False
2732,Sonia,Téllez,female,59,2,False,0,False
2733,Amarilis,Torres,female,58,0,False,0,False
2734,Teobaldo,Barreda,male,78,2,False,0,False
2735,Goyo,Rivero,unknown,66,1,False,0,False
2736,Fernanda,Mariño,female,63,2,False,0,False
2737,Adelaida,Gaya,female,59,0,False,0,False
2738,Jose Miguel,Menendez,unknown,73,2,True,0,False
2739,Sebastian,Ugarte,male,64,1,False,0,True
2740,Debora,Luís,female,76,1,False,0,False
2741,Primitivo,Tamayo,male,72,0,False,0,False
2742,Luis,Flores,male,70,2,False,0,False
2743,Tono,Chamorro,unknown,70,0,False,0,False
2744,Anna,Bayo,female,68,0,False,0,False
2745,Debora,Múgica,female,74,0,False,0,False
2746,Alba,Montoya,female,74,2,True,0,False
2747,Felisa,Casal,female,58,1,False,0,False
2748,Feliciana,Uría,female,76,0,False,0,False
2749,Aurelio,Hoyos,male,58,1,False,0,False
2750,Teodora,Valera,female,79,5,True,0,False
2751,Albert,Beltrán,male,63,0,False,0,False
2752,Victor Manuel,Pedro,unknown,59,0,True,0,False
2753,Nazaret,Barrera,unknown,72,2,False,0,False
2754,Epifanio,Alcalá,male,72,2,False,0,False
2755,Isa,Chaves,female,68,1,False,0,False
2756,Manuel,Cerro,male,80,4,False,0,False
2757,Ismael,Capdevila,male,78,2,False,0,False
2758,Agata,Oliver,female,81,2,False,0,False
2759,Lola,Mena,female,76,2,False,0,False
2760,Osvaldo,Lara,male,83,1,False,0,False
2761,Gabriela,Duarte,female,66,1,False,0,False
2762,Jesus,Castro,mostly_male,67,2,False,0,False
2763,Marina,Talavera,female,82,4,False,0,True
2764,Silvia,Arjona,female,78,0,False,0,False
2765,Juan Pablo,Juárez,unknown,83,1,False,0,False
2766,Cayetano,Novoa,male,69,5,False,0,True
2767,Nacho,Armengol,male,74,2,False,0,False
2768,Miriam,Bermejo,female,71,4,False,0,False
2769,Candela,Arias,female,62,2,True,0,False
2770,Anastasia,Sanz,female,65,2,True,0,False
2771,Odalys,Planas,unknown,76,0,True,0,False
2772,Celso,Ribera,male,69,0,False,0,False
2773,Rosalina,Mate,female,84,1,False,0,False
2774,Abraham,Alcalde,male,70,4,False,2,False
2775,Sol,Velázquez,female,60,5,False,0,False
2776,Aurelio,Alemany,male,70,1,False,0,False
2777,Valentina,Céspedes,female,64,2,True,0,False
2778,Joel,Espada,male,62,2,False,0,False
2779,Marc,Marí,male,66,0,False,0,False
2780,Alondra,Riera,female,72,1,False,0,False
2781,Jaime,Figueras,male,73,4,False,0,True
2782,Ambrosio,Gras,male,73,1,False,0,False
2783,Ester,Azcona,female,63,1,True,0,False
2784,Amaya,Valentín,female,84,2,False,0,False
2785,Donato,Pallarès,male,69,2,False,3,False
2786,Daniel,Santana,male,68,0,False,0,False
2787,Ruth,Robledo,female,60,4,False,0,False
2788,Heraclio,Ródenas,male,69,2,False,0,False
2789,Leonel,Saavedra,male,67,1,False,0,False
2790,Susanita,Pou,unknown,74,6,False,2,False
2791,Susana,Gascón,female,58,1,False,0,False
2792,Sancho,Ángel,male,92,1,False,0,False
2793,Tecla,Diego,female,71,2,False,2,True
2794,Angelino,Nevado,male,73,2,False,0,True
2795,Emiliano,Carranza,male,74,0,False,0,False
2796,Ani,Comas,female,78,1,False,0,False
2797,Araceli,Fajardo,female,71,1,False,0,False
2798,Fernando,Casas,male,68,1,False,0,False
2799,Dimas,Ferrer,male,73,1,True,0,False
2800,Magdalena,Haro,female,65,0,False,0,False
2801,Maria Fernanda,Morillo,unknown,74,1,True,0,False
2802,Mirta,Carvajal,female,78,1,False,0,False
2803,Isabel,Olmo,female,72,1,False,0,False
2804,Dominga,Lopez,female,74,2,False,0,False
2805,Lilia,Villa,female,67,2,False,0,False
2806,Benigno,Santamaria,male,65,2,True,0,False
2807,Eli,Coronado,female,60,4,False,0,False
2808,Marina,Arnau,female,74,0,False,0,False
2809,Augusto,Reig,male,60,1,True,0,False
2810,Luciana,Pedrosa,female,62,2,False,0,False
2811,Sosimo,Borrell,unknown,68,4,False,0,False
2812,Florina,Sabater,female,68,0,False,0,False
2813,Zacarias,Palomar,male,71,2,False,0,False
2814,Luna,Olmo,female,96,2,False,0,False
2815,Eva,Andrade,female,91,1,False,0,False
2816,Geraldo,Gras,male,73,5,False,0,False
2817,Adelia,Bilbao,female,76,2,False,0,False
2818,Ximena,Piquer,female,87,2,True,0,False
2819,Agapito,Manzano,male,78,2,False,0,False
2820,Caridad,Rojas,female,81,6,False,0,False
2821,Candelaria,Roig,female,67,1,False,0,False
2822,Octavia,Mora,female,67,1,False,0,False
2823,Carlito,Galvez,unknown,61,0,False,0,False
2824,Moreno,Rosales,male,65,2,False,0,False
2825,Primitivo,Aguado,male,71,4,False,0,False
2826,Xavier,Manzano,male,73,1,False,0,False
2827,Albano,Macías,male,68,2,False,0,False
2828,Yesica,Bellido,female,58,1,False,0,False
2829,Pili,Daza,female,63,0,False,0,False
2830,Vicenta,Lerma,female,62,2,False,0,False
2831,Carmelo,Marí,male,81,2,False,0,False
2832,Jose Manuel,Peláez,unknown,74,2,False,0,False
2833,Benigno,Valencia,male,71,1,False,0,False
2834,Antonio,Saura,male,84,0,False,0,False
2835,Dorotea,Sotelo,female,67,1,False,0,False
2836,Nydia,Murcia,female,66,0,False,0,False
2837,Glauco,Valencia,male,78,2,False,0,False
2838,Daniel,Marcos,male,76,1,True,0,False
2839,Hernando,Arcos,male,75,1,False,0,True
2840,Luisa,Sotelo,female,66,2,False,3,False
2841,Nidia,Pedrero,female,63,2,False,0,False
2842,Nicanor,Nebot,male,74,2,False,0,False
2843,Encarnacion,Lumbreras,unknown,80,1,False,0,False
2844,Mohamed,Ugarte,male,62,7,False,0,False
2845,Severo,Otero,male,61,0,False,0,False
2846,Amor,Aguilar,female,68,0,False,0,False
2847,Emigdio,Ayuso,unknown,80,0,False,0,False
2848,Ligia,Oliveras,female,72,2,True,0,False
2849,Graciela,Vargas,female,93,2,False,0,False
2850,Perlita,Ros,unknown,59,2,False,0,False
2851,Jose Ramon,Rico,unknown,63,2,False,0,False
2852,Martina,Goñi,female,81,2,False,0,False
2853,Walter,Bello,male,74,3,False,0,False
2854,Amador,Cárdenas,male,59,5,False,0,False
2855,Gerardo,Boada,male,97,2,False,0,False
2856,Loreto,Blanco,male,65,2,False,0,True
2857,Teodoro,Ballester,male,83,1,True,0,False
2858,Leire,Gelabert,female,63,0,False,0,False
2859,Adelaida,Llobet,female,59,3,False,0,False
2860,Gerardo,Vicente,male,79,1,False,0,False
2861,Isabel,Orozco,female,64,0,False,0,False
2862,Hermenegildo,Priego,male,72,7,False,0,False
2863,Carmen,Quevedo,female,70,1,False,0,False
2864,Josep,Castilla,male,82,2,False,0,False
2865,Marc,Cases,male,78,2,False,0,False
2866,Cecilia,Farré,female,66,0,False,0,False
2867,Fernando,Bonet,male,72,2,True,0,False
2868,Cipriano,Escalona,male,60,7,False,0,False
2869,Ovidio,Gilabert,male,69,2,False,0,False
2870,Melchor,Alfonso,male,62,2,False,2,False
2871,Rafael,Morata,male,59,2,False,2,False
2872,Almudena,Miguel,female,73,1,False,0,False
2873,Joel,Villalonga,male,59,2,False,0,False
2874,Espiridion,Prado,unknown,70,2,False,0,False
2875,Renata,Egea,female,67,2,False,0,False
2876,Esteban,Menendez,male,79,0,False,0,False
2877,Marisa,Coca,female,66,0,False,0,False
2878,Socorro,Barceló,female,77,1,True,0,False
2879,Emiliana,Salinas,female,61,1,False,0,False
2880,Bernarda,Zaragoza,female,61,1,False,0,False
2881,Juana,Llano,female,67,2,True,0,False
2882,Tamara,Angulo,female,74,0,False,0,False
2883,Eusebio,Portero,male,64,2,False,0,False
2884,Micaela,Aguilar,female,73,2,False,0,False
2885,Marina,Mulet,female,61,2,False,0,False
2886,Clarisa,Arco,female,68,2,False,0,False
2887,Manuela,Méndez,female,62,3,False,0,False
2888,Eva Maria,Roldan,unknown,78,1,True,0,False
2889,Lorenzo,Revilla,male,68,2,False,0,False
2890,Jeremias,Muro,male,74,2,True,0,False
2891,Trini,Vicente,female,61,1,False,0,False
2892,Esther,Gárate,female,62,1,False,0,False
2893,Andres Felipe,Puga,unknown,62,4,False,0,False
2894,Chita,Gilabert,female,66,1,False,0,False
2895,Santos,Prats,andy,65,1,False,0,False
2896,Abigail,Madrid,female,71,3,False,0,False
2897,Maxi,Alegre,mostly_female,96,2,True,0,False
2898,Macaria,Alfonso,female,67,2,True,0,False
2899,Tatiana,Roig,female,67,2,False,0,False
2900,Nieves,Amat,female,63,0,False,0,False
2901,Pastor,Quintana,male,69,1,False,0,True
2902,Simon,Crespi,male,83,1,False,0,False
2903,Jordi,Barrera,male,72,2,False,0,False
2904,Octavia,Sala,female,72,3,False,0,False
2905,Angelina,Tello,female,71,4,False,0,False
2906,Esmeralda,Teruel,female,90,0,False,0,False
2907,Africa,Puig,unknown,68,2,False,0,False
2908,Chelo,Adadia,female,64,0,False,0,False
2909,Angelina,Jódar,female,81,1,False,0,False
2910,Zaira,Rios,female,60,1,False,0,False
2911,Vanesa,Mínguez,female,63,2,False,0,False
2912,Irma,Verdejo,female,75,2,False,0,True
2913,Sebastian,Guzmán,male,69,2,False,2,False
2914,Placido,Roda,male,73,2,False,0,False
2915,Tecla,Fabregat,female,74,1,False,0,False
2916,Bibiana,Albero,female,64,2,False,0,False
2917,Jesus,Iñiguez,mostly_male,77,1,False,0,False
2918,Marc,Montenegro,male,58,2,False,0,False
2919,Pedro,Rosado,male,90,2,False,0,False
2920,Yaiza,Gimenez,unknown,61,2,False,0,False
2921,Tomas,Canales,male,68,1,False,0,False
2922,Andres Felipe,Gomila,unknown,62,8,False,0,False
2923,Rocio,Delgado,unknown,79,1,False,0,False
2924,Fabiola,Martorell,female,95,2,False,0,False
2925,Maite,Ponce,female,68,1,False,0,False
2926,Adalberto,Amores,male,63,0,False,0,False
2927,Basilio,Villalobos,male,61,2,False,0,False
2928,Azeneth,Briones,unknown,71,2,False,2,False
2929,Gertrudis,Murcia,female,72,2,False,2,False
2930,Francisca,Campo,female,79,0,False,0,False
2931,Claudio,Agustín,male,59,2,True,0,False
2932,Pascuala,Ferrera,female,79,0,False,0,False
2933,Roldan,Ferrando,unknown,64,7,True,0,False
2934,Rosalia,Pons,female,68,1,False,2,False
2935,Victor Manuel,Morán,unknown,71,1,False,0,False
2936,Severino,Alegria,male,64,2,False,0,False
2937,Purificacion,Laguna,unknown,77,0,False,0,False
2938,Maite,Oller,female,79,1,False,0,False
2939,Consuela,Aguilar,female,79,2,False,0,False
2940,Clotilde,Oliva,female,65,1,True,0,False
2941,Xiomara,Bastida,female,76,1,False,0,False
2942,Eusebia,Moya,female,86,1,False,0,False
2943,Adelina,Cardona,female,62,0,False,0,False
2944,Regina,Pera,female,70,0,False,0,False
2945,Clemente,Planas,male,61,1,False,0,False
2946,Raimundo,Posada,male,60,1,False,0,False
2947,Isidora,Alberola,female,64,2,True,0,False
2948,Renato,Domínguez,male,78,2,False,0,False
2949,Flor,Franch,female,94,0,False,0,False
2950,Encarnita,Torrecilla,unknown,74,0,False,0,False
2951,Abril,Tomás,unknown,78,1,False,0,False
2952,Carmelo,Valcárcel,male,60,2,True,0,False
2953,Sandalio,Chaves,male,63,2,False,0,True
2954,Maxi,Álamo,mostly_female,61,1,False,0,False
2955,Jose Luis,Ibarra,unknown,84,2,False,0,False
2956,Venceslas,Cordero,unknown,82,2,True,0,False
2957,Petrona,Ferrando,female,60,0,False,0,False
2958,Filomena,Vallés,female,62,2,False,0,False
2959,Rufino,Llobet,male,60,2,False,0,False
2960,Encarnita,Pla,unknown,69,0,False,0,False
2961,Desiderio,Cobos,male,84,2,False,2,False
2962,Teresita,Bermudez,female,70,2,False,0,False
2963,Lina,Oliver,female,65,0,False,0,False
2964,Donato,Almeida,male,76,2,False,0,False
2965,Xavier,Bustos,male,69,2,False,0,False
2966,Rita,Plaza,female,73,1,False,0,False
2967,Gloria,Sevillano,female,75,0,True,0,False
2968,Gloria,Armengol,female,59,2,False,0,False
2969,Carmelita,Donoso,female,64,1,False,0,False
2970,Hernando,Pinilla,male,62,1,False,0,True
2971,Calixto,Vaquero,male,65,1,False,0,False
2972,Rosa Maria,Pablo,unknown,74,0,False,0,False
2973,Americo,Mendoza,male,74,1,False,0,False
2974,Rosalina,Gomila,female,71,2,False,0,False
2975,Reyes,Cabeza,female,78,1,True,0,False
2976,Victorino,Padilla,male,62,1,False,0,False
2977,Rosa,Vicens,female,61,1,False,0,False
2978,Galo,Agullo,male,76,1,False,0,False
2979,Modesta,Español,female,65,8,False,0,False
2980,Reyes,Abril,female,70,2,False,0,False
2981,Fidela,Novoa,female,67,0,False,0,False
2982,Plinio,Olmedo,male,100,2,False,0,False
2983,Selena,Sola,female,58,1,False,0,False
2984,Remigio,Dalmau,male,65,1,False,0,False
2985,Maria Jose,Ropero,unknown,65,2,False,0,False
2986,Lupe,Andrade,mostly_female,62,2,False,0,False
2987,Sandra,Hidalgo,female,99,1,False,0,False
2988,Herberto,Trillo,male,61,1,False,0,False
2989,Amada,Capdevila,female,74,2,True,0,False
2990,Juanito,Lasa,male,63,1,False,0,False
2991,Begona,Botella,unknown,62,1,False,0,False
2992,Andres,Fonseca,male,84,0,True,0,True
2993,Sabas,Vives,male,72,2,False,0,False
2994,Gracia,Correa,female,69,1,False,0,False
2995,Isabela,Nicolás,female,68,8,False,0,False
2996,Teofila,Ochoa,female,74,2,False,2,False
2997,Saturnina,Tapia,female,69,1,False,0,False
2998,Perlita,Méndez,unknown,79,0,False,0,False
2999,Cecilio,Urrutia,male,97,0,False,0,False
3000,Clara,Bellido,female,66,0,False,0,False
3001,Jose Ignacio,Francisco,unknown,72,2,False,0,False
3002,Victorino,Folch,male,73,2,False,0,False
3003,Alonso,Arévalo,male,62,0,False,0,False
3004,Clementina,Moraleda,female,71,1,False,0,False
3005,Nazaret,Company,unknown,59,2,False,0,False
3006,Angelina,Castell,female,77,2,False,0,False
3007,Dominga,Valderrama,female,65,1,False,0,False
3008,Cristobal,Aguiló,unknown,82,2,False,0,True
3009,Javiera,Roman,female,58,1,False,0,False
3010,Valentina,Milla,female,64,4,True,0,False
3011,Quirino,Anaya,male,69,1,False,0,False
3012,Vinicio,Amador,male,63,0,False,0,False
3013,Ani,Elías,female,77,4,False,0,False
3014,Lino,Rocamora,male,92,2,True,0,False
3015,Emiliana,Coello,female,61,0,False,0,False
3016,Simon,Palmer,male,94,0,False,0,False
3017,Oscar,Gibert,male,83,0,True,0,False
3018,Juanita,Gimeno,female,61,0,False,0,False
3019,Imelda,Carrión,female,81,4,False,0,False
3020,Guadalupe,Téllez,female,76,2,False,0,False
3021,Juan Carlos,Gallardo,unknown,76,4,False,0,False
3022,Victoria,Mercader,female,67,1,False,0,False
3023,Gabriel,Reina,male,66,1,False,0,False
3024,Fabiola,Fuentes,female,73,1,False,0,False
3025,Trini,Bayón,female,58,2,False,0,False
3026,Estefania,Menendez,female,76,3,False,0,False
3027,Juliana,Alberto,female,63,1,False,0,False
3028,Eliseo,Estrada,male,59,2,False,0,False
3029,Octavia,Huertas,female,59,0,False,0,False
3030,Ascension,Valera,female,70,0,False,0,False
3031,Lorenzo,Araujo,male,72,2,False,0,False
3032,Joel,Puga,male,66,2,False,0,False
3033,Adora,Pi,unknown,82,0,False,0,False
3034,Alejandro,Albero,male,68,2,False,0,False
3035,Anibal,Camacho,male,78,0,False,0,False
3036,Alcides,Mur,male,77,2,False,0,False
3037,Ernesto,Trujillo,male,76,2,False,0,False
3038,Marta,Donaire,female,90,1,False,0,False
3039,Marta,Agustí,female,73,2,False,0,False
3040,Laura,Zabaleta,female,65,2,False,0,False
3041,Anna,Bustos,female,64,2,True,0,False
3042,Camilo,Ortega,male,64,2,False,0,False
3043,Hipolito,Castells,male,70,0,False,0,False
3044,Marcela,Ureña,female,64,1,True,0,False
3045,Encarnacion,Cerdán,unknown,62,1,False,0,False
3046,Ainoa,Llano,unknown,73,0,False,0,False
3047,Maristela,Hervás,unknown,72,8,True,0,False
3048,Cayetano,Vega,male,65,1,False,0,False
3049,Carmina,Abril,female,74,6,False,0,False
3050,Ildefonso,Cáceres,male,59,1,True,0,False
3051,Abraham,Crespi,male,60,2,False,0,False
3052,Benjamin,Carnero,male,70,1,False,0,True
3053,Anna,Mulet,female,92,0,False,2,False
3054,Almudena,Granados,female,70,1,True,0,False
3055,Casandra,Abad,female,67,1,False,0,False
3056,Fausto,Anguita,male,95,5,False,0,False
3057,Albert,Alegria,male,66,2,True,0,False
3058,Marisela,Ayllón,female,64,4,False,0,False
3059,Anacleto,Gallo,male,81,2,True,0,False
3060,Rocio,Prada,unknown,82,2,False,0,False
3061,Eli,Lucena,female,75,0,False,0,False
3062,Jose,Jurado,male,80,2,False,0,False
3063,Eutimio,Garrido,male,73,3,False,0,False
3064,Esther,Mariscal,female,76,1,False,0,False
3065,Amaya,Valle,female,61,0,False,0,False
3066,Priscila,Donaire,female,60,1,False,0,False
3067,Felicia,Moles,female,67,1,True,0,False
3068,Rosalva,Arrieta,unknown,76,2,True,0,False
3069,Leandra,Reina,female,77,1,False,0,False
3070,Gonzalo,Páez,male,79,6,False,0,False
3071,Natividad,Roda,female,66,2,False,0,False
3072,Cecilio,Cepeda,male,65,2,False,0,False
3073,Concepcion,Ros,unknown,84,2,False,0,False
3074,Erasmo,Cuesta,male,77,2,True,0,False
3075,Alejo,Ramos,male,60,2,False,0,False
3076,Lucila,Raya,female,62,0,False,0,False
3077,Jose Ignacio,Asensio,unknown,70,1,True,0,False
3078,Omar,Seco,male,63,1,False,0,False
3079,Benjamin,Saura,male,74,2,False,0,False
3080,Lucia,Gómez,female,68,2,False,0,False
3081,Marisela,Zapata,female,61,0,False,0,False
3082,Maribel,Naranjo,female,66,0,False,0,False
3083,Gabino,Lerma,male,63,2,False,0,False
3084,Jeronimo,Lago,male,79,2,False,0,False
3085,Carmen,Arranz,female,59,1,False,0,False
3086,Maria Jesus,Zorrilla,unknown,64,2,False,2,False
3087,Haydee,Enríquez,female,64,0,False,0,False
3088,Augusto,Carbonell,male,69,1,True,0,False
3089,Xavier,Heras,male,65,2,False,0,False
3090,Catalina,Zapata,female,60,1,True,0,False
3091,Sosimo,Ramis,unknown,66,2,True,0,False
3092,Marcelino,Puente,male,68,1,False,0,False
3093,Rosalina,Mosquera,female,72,5,False,0,False
3094,Belen,Guerrero,unknown,59,2,False,0,False
3095,Eligio,Benavente,male,62,1,False,0,False
3096,Eli,Echeverría,female,83,5,False,0,True
3097,Azeneth,Gámez,unknown,74,2,False,0,True
3098,Rogelio,Elorza,male,64,2,False,0,False
3099,Pastora,Cortes,female,64,0,True,0,False
3100,Albina,Teruel,female,60,2,False,0,False
3101,Ruperta,Buendía,female,99,2,False,0,False
3102,Zacarias,Jimenez,male,74,0,False,0,False
3103,Narciso,Pazos,male,62,1,False,0,False
3104,Miguel,Agullo,male,79,7,False,0,True
3105,Adoracion,Hernandez,unknown,72,0,True,0,False
3106,Rosa Maria,Palomo,unknown,61,3,False,0,False
3107,Jose Angel,Coello,unknown,83,2,False,0,False
3108,Dario,Hervia,male,60,3,False,0,False
3109,Roque,Vendrell,male,69,1,False,0,False
3110,Severo,Pizarro,male,80,2,True,0,True
3111,Eleuterio,Bárcena,male,93,2,False,0,False
3112,Agata,Barral,female,70,2,False,2,False
3113,Demetrio,Aller,male,71,2,False,0,False
3114,Victoriano,Ferrán,male,75,4,False,0,False
3115,Ana,Salamanca,female,67,2,False,0,False
3116,Vicente,Reguera,male,68,2,False,0,False
3117,Maite,Barrera,female,81,4,False,0,False
3118,Javi,Marí,unknown,79,2,True,0,False
3119,Rufina,Arellano,female,80,2,False,0,False
3120,Carmen,Ferrán,female,74,1,False,0,False
3121,Priscila,García,female,77,1,False,0,False
3122,Aurora,Cepeda,female,61,2,True,0,False
