viaje_id,jubilado_id,nombre,apellido,edad,pension_anual,años_tributados,numero_propiedades,nacionalidad_española,geografico_id,ciudad,comunidad_autonoma,es_costa,cantidad_hijos,estado_civil,participacion_anterior,maltrato,tipo_discapacidad,enfermedad_nivel,historial_judicial,endeudamiento,participacion_voluntariado,fumador,preferencia_internacional,preferencia_viaje_1,preferencia_viaje_2,preferencia_viaje_3,participacion_activa,mes_ultimo_viaje,puntos
62,44950,Alondra,Barranco,80,15387.0,40,1,True,19,Santa Cruz de Tenerife,Canarias,True,0,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,62,102,52,False,,38.25
63,44966,Jose Miguel,Egea,82,12532.0,41,2,True,11,Zaragoza,Aragon,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,True,63,100,118,False,,42.37
63,21047,Carlito,Vaquero,82,21437.0,43,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,63,103,120,False,,42.36
63,8537,Josefa,Carrión,70,16071.0,43,1,True,38,Gerona,Cataluna,False,6,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,False,63,38,58,False,,40.85012317426763
63,61996,Pilar,León,81,15305.0,40,1,True,38,Gerona,Cataluna,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,63,103,122,False,,40.75
63,64247,Amelia,Acosta,72,21184.0,44,2,True,50,Logrono,La Rioja,False,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,63,14,128,False,,40.64790956163169
63,86018,Macario,Vázquez,76,17888.0,31,2,True,12,Oviedo,Principado de Asturias,False,8,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,False,63,133,90,False,,40.50874371271181
63,59733,Victoria,Suárez,82,13140.0,40,1,True,11,Zaragoza,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,63,91,136,False,,40.5
63,6575,Lina,Lumbreras,89,13134.0,44,1,True,9,Huesca,Aragon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,63,4,80,False,,40.480000000000004
63,57082,Dafne,Riquelme,82,19308.0,41,2,True,3,Cordoba,Andalucia,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,63,17,137,False,,40.37
63,64316,Renata,Olivé,100,15959.0,42,1,True,31,Palencia,Castilla y Leon,False,7,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,63,74,132,True,Marzo,40.24
63,7678,Curro,Catalán,90,15793.0,44,2,True,51,Madrid,Comunidad de Madrid,False,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,63,48,61,False,,40.230000000000004
63,43671,Palmira,Murcia,77,15611.0,42,2,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,63,124,94,False,,40.07291777529849
63,71993,Eusebio,Vives,85,11642.0,29,2,True,8,Sevilla,Andalucia,False,7,Viudo,False,True,Grado 0,Leve,Sin delitos,True,False,False,False,63,90,28,False,,39.93
63,54912,Gisela,Gomis,79,15446.0,39,2,True,45,Caceres,Extremadura,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,63,40,110,False,,39.879999999999995
63,77321,Remigio,Segarra,78,16549.0,42,0,True,11,Zaragoza,Aragon,False,3,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,63,17,35,False,,39.822807642488605
63,42682,Teodora,Miralles,79,15425.0,35,1,True,7,Malaga,Andalucia,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,63,120,131,False,,39.65
63,95989,Jonatan,Canales,74,20293.0,40,1,True,11,Zaragoza,Aragon,False,6,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,63,67,74,False,,39.617282327668725
63,69052,German,Agudo,75,12694.0,42,1,True,51,Madrid,Comunidad de Madrid,False,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,53,63,133,True,Marzo,39.59022009948851
63,3459,Albano,Escribano,98,14925.0,38,0,True,27,Toledo,Castilla-La Mancha,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,63,135,146,False,,39.51
63,23112,Amor,Barrena,79,20471.0,39,3,True,6,Jaen,Andalucia,False,6,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,87,95,147,False,,39.379999999999995
63,7765,Jose Maria,Olmedo,67,12220.0,42,1,True,6,Jaen,Andalucia,False,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,97,122,13,False,,39.377847441645855
63,97361,Candelaria,Gálvez,82,17086.0,41,1,True,32,Salamanca,Castilla y Leon,False,4,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,90,29,14,False,,39.37
63,67044,Lino,Bueno,82,17835.0,43,1,True,45,Caceres,Extremadura,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,92,73,75,False,,39.36
64,94972,Reyes,Pardo,70,12480.0,41,2,True,41,Alicante,Comunidad Valenciana,True,8,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,64,120,119,False,,41.36012317426763
64,40850,Celestino,Sastre,79,11878.0,43,2,True,14,Mallorca,Islas Baleares,True,2,Casado,False,False,Grado 3,Leve,Sin delitos,False,True,False,False,64,21,79,False,,40.86
64,53357,Reyna,Querol,73,13464.0,44,1,True,22,Santander,Cantabria,True,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,64,145,34,False,,39.869866528028226
64,64643,Adelia,Calleja,82,11515.0,44,1,True,30,Leon,Castilla y Leon,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,64,80,106,False,,39.730000000000004
64,37040,Dafne,Manzanares,82,11078.0,43,1,True,53,Cartagena,Region de Murcia,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,64,65,26,False,,39.36
64,8653,Donato,Pombo,67,15972.0,44,1,True,40,Tarragona,Cataluna,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,64,147,123,False,,39.11784744164585
64,97573,Leopoldo,Alegre,70,12729.0,43,2,True,11,Zaragoza,Aragon,False,5,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,64,81,83,False,,39.10012317426763
64,51610,Carina,Vargas,75,16717.0,44,2,True,49,Pontevedra,Galicia,True,8,Soltero,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,64,124,143,False,,39.080220099488514
64,5426,Primitiva,Torrent,72,14288.0,43,1,True,22,Santander,Cantabria,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,64,41,107,False,,38.77790956163169
64,68096,Elias,Iñiguez,78,11802.0,42,2,True,13,Gijon,Principado de Asturias,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,141,64,110,False,,38.572807642488605
64,39468,Nerea,Anaya,76,14225.0,41,1,True,59,Melilla,Melilla,True,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,106,64,108,False,,38.208743712711815
64,35931,Nieves,Doménech,82,16719.0,40,1,True,49,Pontevedra,Galicia,True,2,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,64,11,9,False,,38.0
64,82862,Dulce,Mesa,75,13587.0,41,1,True,54,Pamplona,Comunidad Foral de Navarra,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,1,64,119,False,,37.470220099488515
64,54108,Bautista,Borrás,80,18280.0,42,1,True,52,Murcia,Region de Murcia,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,100,84,125,False,,37.24
64,4916,Irene,Tudela,80,17569.0,42,1,True,59,Melilla,Melilla,True,7,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,73,6,143,False,,37.24
64,80862,Encarnacion,Garcia,83,27766.0,44,2,True,53,Cartagena,Region de Murcia,True,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,64,33,55,False,,37.230000000000004
64,14932,Aitana,Cuéllar,90,13868.0,44,1,True,16,Ibiza,Islas Baleares,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,138,71,29,False,,37.230000000000004
64,15524,Gervasio,Campo,81,17883.0,44,1,False,57,Vizcaya,Pais Vasco,True,3,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,115,41,128,False,,37.230000000000004
64,71455,Lourdes,Escalona,83,15054.0,44,2,True,37,Barcelona,Cataluna,True,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,90,125,14,False,,37.230000000000004
64,17803,Anacleto,Paz,77,15896.0,41,2,True,37,Barcelona,Cataluna,True,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,105,89,99,False,,37.202917775298495
64,22492,Alejandra,Feijoo,84,13252.0,37,1,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,149,23,82,False,,37.14
65,59547,Elvira,Dominguez,73,20094.0,44,1,True,54,Pamplona,Comunidad Foral de Navarra,True,7,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,True,65,135,94,False,,41.619866528028226
65,92200,Roldan,Malo,80,14652.0,44,1,True,49,Pontevedra,Galicia,True,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,65,134,24,False,,40.480000000000004
65,95682,Maristela,Mendoza,84,13768.0,40,2,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,True,65,87,129,False,,39.75
65,1388,Violeta,Roma,77,21358.0,42,1,True,8,Sevilla,Andalucia,False,7,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,65,124,77,False,,39.07291777529849
65,21365,Adoracion,Ledesma,80,18679.0,43,1,True,15,Menorca,Islas Baleares,True,4,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,84,65,144,False,,38.86
65,49929,Manuel,Acedo,82,13342.0,43,1,True,43,Valencia,Comunidad Valenciana,True,8,Casado,False,False,Grado 0,Media,Sin delitos,True,False,False,True,65,28,38,False,,38.86
65,14243,Antonio,Casanovas,86,20487.0,40,1,True,22,Santander,Cantabria,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,65,136,62,False,,38.75
65,50020,Victor Manuel,Chacón,82,13689.0,43,1,True,43,Valencia,Comunidad Valenciana,True,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,65,53,143,False,,38.61
65,5103,Natalia,Arnau,94,11376.0,40,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,False,65,137,133,False,,38.5
65,17168,Heriberto,Álamo,77,39657.0,43,2,True,51,Madrid,Comunidad de Madrid,False,6,Viudo,False,False,Grado 3,Leve,Sin delitos,False,True,False,True,65,121,29,False,,38.4429177752985
65,57405,Araceli,Luz,84,15057.0,40,2,True,55,Alava,Pais Vasco,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,65,132,92,False,,38.25
65,4469,Gabriel,Martinez,81,16091.0,43,1,True,12,Oviedo,Principado de Asturias,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,65,1,111,False,,38.11
65,56940,Begona,Ródenas,71,13793.0,43,1,True,46,La Coruna,Galicia,True,4,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,65,53,106,False,,38.06134901148242
65,45746,Gervasio,Osorio,78,14993.0,43,1,True,25,Cuenca,Castilla-La Mancha,False,0,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,65,62,42,False,,37.6928076424886
65,67613,Nilda,Fuente,83,11577.0,41,1,True,51,Madrid,Comunidad de Madrid,False,1,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,65,138,78,False,,37.62
65,55263,Rosalia,Avilés,79,16177.0,40,2,True,17,Formentera,Islas Baleares,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,114,65,16,False,,37.5
65,4727,Jose Antonio,Jordá,78,15010.0,37,1,True,56,Guipuzcoa,Pais Vasco,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,65,27,102,False,,37.472807642488604
66,26643,Gracia,Benet,79,21894.0,43,2,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Media,Leve,False,True,False,False,66,131,68,False,,44.36
66,65295,Flor,Zaragoza,78,11222.0,40,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,66,105,117,False,,43.8328076424886
66,9863,Isaias,Escamilla,81,10966.0,21,1,True,51,Madrid,Comunidad de Madrid,False,6,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,66,51,52,False,,43.22
66,4244,Basilio,Crespi,79,13095.0,43,1,True,9,Huesca,Aragon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,66,90,59,False,,42.61
66,52144,Anabel,Blazquez,100,14723.0,40,2,True,51,Madrid,Comunidad de Madrid,False,2,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,False,66,119,113,False,,42.25
66,26473,Virginia,Pineda,100,16084.0,43,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,66,102,21,False,,41.61
66,56117,Fanny,Coello,66,14018.0,40,2,True,39,Lerida,Cataluna,False,8,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,66,43,92,False,,40.947357413059194
66,30572,Paz,Beltrán,77,18933.0,43,1,True,45,Caceres,Extremadura,False,3,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,66,73,41,False,,40.9429177752985
66,71897,Lupita,Marti,81,18936.0,39,3,True,35,Valladolid,Castilla y Leon,False,3,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,66,92,81,False,,40.879999999999995
66,36794,Xiomara,Palmer,93,15074.0,43,2,True,55,Alava,Pais Vasco,False,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,66,142,119,False,,40.86
66,51694,Daniel,Barceló,72,14218.0,41,1,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,False,66,137,147,False,,40.78790956163169
66,11285,Ale,Sanabria,77,11758.0,33,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,66,121,124,False,,40.742917775298494
66,9700,Mercedes,Larrea,76,21258.0,43,1,True,43,Valencia,Comunidad Valenciana,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,66,68,55,False,,40.69874371271182
66,69434,Gonzalo,Alcolea,81,21879.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,66,32,31,False,,40.25
66,18805,Rolando,Casals,83,12888.0,36,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,66,98,17,False,,40.019999999999996
66,81634,Ernesto,Puig,97,12747.0,37,1,True,24,Ciudad Real,Castilla-La Mancha,False,2,Soltero,False,False,Grado 0,Media,Sin delitos,False,False,False,True,66,67,24,False,,39.89
66,89451,Yaiza,Abellán,82,20529.0,43,1,True,44,Badajoz,Extremadura,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,47,66,83,False,,39.86
66,89370,Plinio,Canales,81,17173.0,43,0,True,51,Madrid,Comunidad de Madrid,False,4,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,True,True,66,4,29,False,,39.86
66,22303,Nereida,Amorós,64,11548.0,42,1,True,26,Guadalajara,Castilla-La Mancha,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,66,41,126,False,,39.821429624318945
67,22154,Belen,Pereira,80,15177.0,41,1,True,12,Oviedo,Principado de Asturias,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,67,96,125,False,,41.87
67,4577,Onofre,Berrocal,100,16707.0,35,1,True,44,Badajoz,Extremadura,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,67,46,141,False,,41.15
67,37705,Emiliano,Guzmán,80,15649.0,44,1,True,8,Sevilla,Andalucia,False,1,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,67,116,24,False,,40.980000000000004
67,61541,Vasco,Garzón,76,15546.0,44,1,True,45,Caceres,Extremadura,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,21,97,67,False,,40.818743712711814
67,73611,Marco,Aparicio,78,20713.0,39,2,True,13,Gijon,Principado de Asturias,True,7,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,67,2,135,False,,40.7128076424886
67,65435,Albina,Nadal,90,14763.0,44,3,True,11,Zaragoza,Aragon,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,67,14,127,False,,40.480000000000004
67,21348,Inigo,Huguet,79,18717.0,40,1,True,51,Madrid,Comunidad de Madrid,False,8,Casado,False,False,Grado 0,Leve,Sin delitos,True,True,False,False,67,101,96,False,,40.0
67,10220,Dario,Molina,76,13564.0,35,1,True,55,Alava,Pais Vasco,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,67,50,76,False,,39.988743712711816
67,39958,Marina,Salazar,83,21004.0,44,0,True,51,Madrid,Comunidad de Madrid,False,2,Soltero,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,67,120,104,False,,39.980000000000004
67,79440,Graciela,Ballester,83,15771.0,40,0,True,19,Santa Cruz de Tenerife,Canarias,True,0,Viudo,False,False,Grado 3,Leve,Sin delitos,False,False,False,True,67,116,142,False,,39.75
67,49202,Juan Antonio,Zabala,84,15996.0,44,2,True,3,Cordoba,Andalucia,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,127,67,86,False,,39.730000000000004
67,27668,Florentino,Crespo,79,14263.0,41,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Leve,False,False,False,False,67,19,31,False,,39.62
67,47700,Amancio,Vaquero,76,11559.0,40,1,True,17,Formentera,Islas Baleares,True,2,Casado,False,False,Grado 3,Leve,Sin delitos,False,True,False,True,67,90,76,False,,39.58874371271182
67,69832,Abilio,Molina,79,12467.0,42,2,True,10,Teruel,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,86,67,147,False,,39.49
67,60551,Malena,Torrijos,83,21173.0,43,1,True,3,Cordoba,Andalucia,False,5,Soltero,False,False,Grado 1,Media,Sin delitos,False,False,False,False,82,126,70,False,,39.36
67,11020,Pastor,Zamorano,79,20774.0,43,2,True,3,Cordoba,Andalucia,False,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,72,19,7,False,,39.36
67,99307,Leonardo,Priego,76,13927.0,38,2,True,3,Cordoba,Andalucia,False,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,89,139,16,False,,39.348743712711816
67,55719,Iban,Alegria,76,18677.0,40,1,True,38,Gerona,Cataluna,False,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,89,147,119,False,,39.33874371271182
67,25521,Raimundo,Reina,77,14043.0,44,2,True,3,Cordoba,Andalucia,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,122,137,82,False,,39.312917775298494
67,54656,Manu,Vilar,77,12153.0,44,2,True,11,Zaragoza,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,124,125,133,False,,39.312917775298494
67,24832,Isa,Muñoz,80,11189.0,32,2,True,39,Lerida,Cataluna,False,5,Casado,False,False,Grado 1,Media,Sin delitos,False,True,False,False,134,88,143,False,,39.29
67,44812,Fabiola,Cárdenas,80,15088.0,36,1,True,3,Cordoba,Andalucia,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,67,24,145,False,,39.269999999999996
67,62722,Cintia,Diego,82,12416.0,36,2,True,10,Teruel,Aragon,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,67,38,146,False,,39.269999999999996
67,65910,Severino,Barros,79,15016.0,40,2,True,32,Salamanca,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,133,67,142,False,,39.25
68,58945,Aitor,Frías,78,11242.0,35,1,True,55,Alava,Pais Vasco,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,68,81,129,False,,43.2328076424886
68,60422,Renato,Romero,78,13285.0,43,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,68,41,53,False,,43.1928076424886
68,94046,Eliana,Bernal,84,13833.0,36,2,True,51,Madrid,Comunidad de Madrid,False,3,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,68,57,33,False,,43.019999999999996
68,61900,Bienvenida,Vázquez,80,13722.0,40,2,True,10,Teruel,Aragon,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,68,103,95,False,,43.0
68,61453,Artemio,Verdejo,96,13429.0,42,2,True,6,Jaen,Andalucia,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,68,78,87,False,,42.74
68,32990,Alfredo,Nogués,77,21355.0,43,1,True,44,Badajoz,Extremadura,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,68,87,18,False,,42.6929177752985
68,40360,Hugo,Rubio,90,15056.0,40,1,True,37,Barcelona,Cataluna,True,8,Viudo,False,False,Grado 0,Leve,Sin delitos,True,True,False,False,68,123,3,False,,42.0
68,29176,Rosaura,Rodrigo,79,13602.0,44,2,True,20,El Hierro,Canarias,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,68,135,67,False,,41.730000000000004
68,58781,Veronica,Company,84,16749.0,40,2,True,9,Huesca,Aragon,False,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,68,40,113,False,,41.5
68,53993,Carmelita,Mercader,80,13686.0,40,2,True,25,Cuenca,Castilla-La Mancha,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,68,26,146,False,,41.25
68,9560,Victoriano,Blanch,79,25842.0,38,0,True,21,La Gomera,Canarias,True,8,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,68,34,123,False,,41.01
68,67393,Modesta,Araujo,80,13286.0,44,2,True,45,Caceres,Extremadura,False,0,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,68,33,102,False,,40.980000000000004
68,52155,Victor Manuel,Badía,80,15065.0,38,1,True,9,Huesca,Aragon,False,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,95,68,22,False,,40.51
68,30992,Merche,Porta,82,14005.0,44,1,True,4,Granada,Andalucia,False,5,Casado,False,False,Grado 2,Ninguna,Sin delitos,False,False,True,False,114,68,150,False,,40.480000000000004
68,42615,Esther,Uribe,76,21146.0,41,1,True,8,Sevilla,Andalucia,False,4,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,68,127,34,False,,40.458743712711815
68,66412,Nilda,Cerezo,68,20039.0,40,2,True,8,Sevilla,Andalucia,False,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,68,46,88,False,,40.083432344941194
68,16338,Sebastian,López,75,11532.0,37,2,True,50,Logrono,La Rioja,False,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,127,68,66,False,,39.99022009948851
68,86734,Encarnita,Ávila,70,16419.0,44,1,True,27,Toledo,Castilla-La Mancha,False,7,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,130,68,113,False,,39.97012317426763
69,76520,Almudena,Marín,82,17804.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,69,134,15,False,,42.25
69,82263,Azahara,Llanos,77,19446.0,42,1,True,3,Cordoba,Andalucia,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,69,148,50,False,,42.07291777529849
69,34375,Zaida,Cifuentes,79,14732.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,69,33,85,False,,41.5
69,47355,Palmira,Almagro,84,20447.0,44,1,True,5,Huelva,Andalucia,True,2,Viudo,False,False,Grado 1,Leve,Sin delitos,False,True,False,False,69,37,142,False,,41.480000000000004
69,31954,Viviana,Ros,81,13193.0,39,1,True,12,Oviedo,Principado de Asturias,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,88,69,5,False,,41.379999999999995
69,12558,Piedad,Noriega,62,20531.0,44,1,True,5,Huelva,Andalucia,True,7,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,69,34,145,False,,41.21519088272635
69,79506,Marco,Peña,79,12184.0,44,2,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,131,69,4,False,,40.980000000000004
69,57831,Aureliano,Madrid,79,11166.0,42,1,True,2,Cadiz,Andalucia,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,69,141,2,False,,40.74
69,92596,Marianela,Batlle,70,21020.0,42,1,True,51,Madrid,Comunidad de Madrid,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,69,129,104,False,,40.73012317426763
69,52194,Jose Maria,Tolosa,94,21145.0,44,1,True,9,Huesca,Aragon,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,69,23,79,False,,40.230000000000004
69,84457,Gonzalo,Perales,81,14925.0,35,2,True,15,Menorca,Islas Baleares,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,69,37,78,False,,40.15
69,7455,Maria Del Carmen,Vazquez,65,14833.0,41,1,True,8,Sevilla,Andalucia,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,69,130,51,False,,40.1319040037329
69,6019,Nilo,Prieto,79,17359.0,38,4,True,26,Guadalajara,Castilla-La Mancha,False,6,Viudo,False,True,Grado 0,Leve,Sin delitos,False,False,False,False,72,139,69,False,,40.01
69,29031,Tiburcio,Barrio,81,18215.0,40,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,69,131,147,False,,40.0
69,34292,Ruben,Valentín,77,15518.0,41,1,True,28,Avila,Castilla y Leon,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,True,98,69,6,False,,39.952917775298495
69,44914,Marisa,Santos,81,15254.0,43,2,True,51,Madrid,Comunidad de Madrid,False,3,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,False,86,147,69,False,,39.86
69,18778,Rosa,Novoa,89,11991.0,40,2,True,45,Caceres,Extremadura,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,149,69,60,False,,39.75
69,47255,Angela,Ordóñez,75,18988.0,43,2,True,51,Madrid,Comunidad de Madrid,False,3,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,69,44,88,False,,39.71022009948851
69,26389,Javier,Pi,79,18581.0,36,0,True,5,Huelva,Andalucia,True,5,Casado,False,True,Grado 0,Leve,Sin delitos,False,False,False,False,69,120,43,False,,39.519999999999996
